tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
406	49	320	1	-190.8247	-1286.7251	1.359375	6.682399	0.5743766	64633:23.578125,12:22.21875,17839:18.40625,1595:17.640625,1082:16.28125,59966:16.0625,21494:15.9296875,198:15.71875
407	56	320	1	-213.71777	-1287.2979	4.265625	7.3124833	0.13289322	198:23.40625,318:19.140625,11:16.875,13:16.640625,51070:16.375,271:15.546875,4181:15.53125,42328:15.328125
408	30	320	1	-122.81055	-1265.2578	11.609375	3.1372063	0.0004897366	256:26.4375,348:14.828125,406:14.4140625,257:13.9296875,220:13.796875,262:13.4609375,9:13.2890625,12:13.0546875
409	24	320	1	-98.24609	-1303.5391	3.53125	2.3951526	0.1384059	348:24.1875,471:20.65625,5183:16.75,220:14.2421875,180559:13.7734375,2972:13.6796875,52451:13.4921875,2255:12.8984375
410	29	320	1	-109.58594	-1259.5176	3.0	3.5426896	0.19993335	8046:25.109375,3845:22.109375,14392:16.484375,12929:16.359375,10358:16.0625,47:15.140625,33:14.890625,11320:14.8203125
411	908	5440	17	0.0	0.0	6.6875	0.0	0.014261663	220:24.609375,25:17.921875,19:15.421875,13:14.7265625,5183:14.4609375,535:14.4140625,478:13.328125,51595:13.1875
413	25	320	1	-90.68359	-1265.8535	8.1640625	3.2693071	0.01125354	25:24.125,5183:15.9609375,13:15.4609375,9:15.25,51595:15.1875,77340:14.6875,198:14.3125,3845:13.90625
414	45	320	1	-175.16895	-1269.2646	3.921875	5.060252	0.1339392	5183:25.25,45247:21.328125,9827:18.671875,1160:18.59375,75515:17.625,38754:16.6875,21755:16.265625,6627:16.171875
415	20	320	1	-80.81641	-1284.4951	5.28125	2.2004921	0.048217047	11206:23.34375,1105:18.0625,44487:16.203125,14738:14.890625,14:14.171875,9:14.125,5461:13.6953125,4068:13.609375
416	33	320	1	-119.5957	-1316.5137	3.4375	4.8947406	0.20863956	9:23.28125,198:19.84375,14:17.71875,594:16.59375,332:16.140625,1749:15.6796875,1:15.2578125,318:15.1796875
417	40	320	1	-158.5664	-1285.0898	9.4453125	4.3996115	0.0025530278	198:25.1875,271:15.7421875,695:15.265625,248046:13.3125,318:13.2578125,17839:13.1640625,220:12.984375,471:12.65625
418	12	320	1	-47.777344	-1281.2695	8.875	1.245606	0.0033569823	256:23.3125,220:14.4375,262:12.421875,257:12.234375,5690:12.1328125,71093:11.90625,471:11.578125,248069:11.34375
419	43	320	1	-175.4961	-1293.499	7.765625	4.747625	0.011063984	471:24.046875,220:16.28125,348:15.5234375,1368:14.4765625,22251:14.3203125,13809:13.53125,3095:13.46875,3301:13.171875
420	924	5440	17	0.0	0.0	0.234375	0.0	2.1211247	220:20.359375,1368:20.125,3593:19.515625,2816:19.484375,22251:19.09375,3301:18.84375,13809:18.578125,21539:18.046875
421	63	320	1	-240.16016	-1293.5039	1.921875	8.6098585	0.46451437	15:22.421875,16:20.5,220:17.203125,466:16.03125,5255:15.8515625,17:15.1640625,2315:14.828125,2564:14.3125
422	69	320	1	-259.12793	-1267.7451	2.953125	9.514205	0.3294068	466:22.03125,14:19.078125,220:17.546875,5255:15.5,12:15.34375,16:15.1953125,11:14.8125,15:14.0
423	80	320	1	-303.29688	-1266.9043	6.359375	9.958093	0.027240735	220:25.0625,5255:18.703125,2315:16.578125,16:16.546875,1287:15.8203125,3074:15.59375,1146:15.453125,307:15.265625
424	56	320	1	-221.17969	-1297.6768	6.28125	7.214588	0.022912063	16:24.171875,5255:17.890625,2315:16.125,15:15.703125,17:15.2734375,220:14.6171875,1287:13.6640625,18:13.1796875
425	76	320	1	-278.45312	-1231.4072	1.1875	9.974001	0.59757763	2315:22.65625,5255:21.46875,27522:16.09375,1331:15.3203125,637:14.890625,25:14.7421875,11413:14.6796875,2984:14.671875
426	78	320	1	-292.4668	-1260.3047	0.09375	10.6498575	2.4877174	1411:19.984375,1287:19.890625,25:19.875,17839:19.859375,11:19.75,369:19.71875,11069:19.5625,283:18.6875
427	54	320	1	-206.52344	-1273.3164	2.9375	7.0607295	0.37882116	2582:24.34375,460:21.40625,10300:19.6875,17185:19.015625,34468:18.953125,635:18.34375,874:17.921875,4523:17.453125
428	65	320	1	-246.63281	-1287.4688	8.828125	9.014917	0.0044230134	10300:25.828125,3269:17.0,271:16.125,328:15.109375,198:14.890625,54877:14.859375,27355:14.5390625,27379:14.2734375
429	65	320	1	-249.16699	-1306.5518	0.078125	9.069031	0.898273	198:22.296875,271:22.21875,11:19.6875,13:18.078125,1411:16.171875,318:16.0625,1358:14.8359375,460:14.71875
430	30	320	1	-119.52344	-1239.0078	8.921875	3.104431	0.0034184402	256:25.46875,348:16.546875,220:15.5625,9:15.5,262:14.5,12:14.3671875,20:13.1875,257:13.109375
431	14	320	1	-56.94336	-1263.376	3.671875	1.3197708	0.20266052	348:24.140625,471:20.46875,45247:19.375,353:17.875,12996:16.40625,38754:15.21875,12492:15.0546875,9920:14.9375
432	26	320	1	-95.97461	-1215.3809	1.578125	3.1663632	1.4444791	12929:22.3125,8046:20.734375,78320:20.703125,18528:18.671875,50346:18.421875,94527:18.078125,1073:17.734375,25931:17.6875
433	21	320	1	-78.08789	-1253.5488	0.78125	2.341841	0.7516724	51595:23.609375,12194:22.828125,9:18.96875,77340:18.140625,26289:17.953125,25:17.859375,95523:17.6875,1124:17.09375
434	31	320	1	-107.32715	-1217.418	0.546875	4.320739	1.671226	498:21.5,74988:20.953125,198:20.9375,2816:20.21875,6558:18.65625,12194:18.4375,1510:17.90625,5272:17.8125
435	103	320	1	-374.1045	-1230.1904	2.296875	15.314913	2.0962005	20:19.09375,1793:16.796875,1595:16.625,16:16.25,283:16.171875,18:15.875,19:15.8125,32:15.7734375
436	151	320	1	-550.0	-1216.0684	2.421875	21.285124	0.62158424	11:20.734375,220:18.3125,60:17.5,1089:15.6875,15:15.0390625,13:14.90625,16:14.65625,1404:14.3046875
437	152	320	1	-582.0928	-1245.5566	3.296875	20.609482	0.31206238	220:21.828125,16:18.53125,17:16.953125,18:16.015625,25212:15.9296875,24:15.609375,22:14.6796875,15:14.5625
438	117	320	1	-451.95117	-1267.5332	1.203125	15.055797	1.1919286	16:22.171875,17:20.96875,18:19.71875,24:19.578125,23:18.96875,22:18.5,15:18.03125,20:17.625
439	156	320	1	-563.45605	-1179.9854	1.09375	20.233063	1.2521719	11:22.421875,17:21.328125,15:21.21875,16:19.953125,20:18.34375,18:18.25,23:18.0625,24:16.625
440	154	320	1	-588.0039	-1235.2734	7.4921875	20.415178	0.035804447	220:22.453125,471:14.9609375,25212:14.75,830:14.3203125,264:13.8828125,21774:13.8125,1116:13.59375,2205:13.3125
441	125	320	1	-432.63086	-1100.3633	1.109375	16.458973	2.0298533	18:20.359375,17:19.25,19:19.203125,22:19.125,24:19.125,15:19.0625,21:18.8125,16:18.28125
442	163	320	1	-578.4165	-1173.5547	3.453125	21.887493	0.36393666	11:23.125,60:19.671875,17:18.25,1089:18.0625,283:17.171875,16:17.09375,18:17.09375,19:17.046875
443	152	320	1	-577.04297	-1245.1699	5.96875	20.727118	0.06621281	220:22.9375,17:16.96875,19:16.21875,15:15.7890625,22:15.15625,25212:14.6953125,16:14.6328125,198:14.203125
444	166	320	1	-633.46484	-1268.5156	0.03125	21.19301	1.4301924	17:22.265625,19:22.234375,15:21.375,22:19.984375,16:19.28125,24:19.046875,23:18.640625,21:18.46875
445	175	320	1	-638.1914	-1195.1536	1.71875	22.265738	0.55583006	11:23.4375,60:21.71875,1089:18.9375,1411:17.234375,283:17.140625,906:16.546875,13:16.46875,16:16.328125
446	149	320	1	-570.376	-1254.8896	7.4609375	20.353252	0.02429124	220:23.34375,19:15.8828125,25212:15.875,198:14.1875,471:14.0546875,15:13.7578125,2047:13.7578125,2205:13.71875
447	152	320	1	-566.03516	-1262.834	2.78125	19.62968	0.6563348	19:22.671875,15:19.890625,22:19.4375,21:19.21875,16:18.5625,20:17.796875,24:17.25,18:17.109375
448	169	320	1	-605.9988	-1192.7589	0.625	21.100044	0.88710594	60:23.078125,11:22.453125,1089:20.234375,1411:18.21875,906:17.65625,198:17.328125,2205:16.9375,8:16.65625
449	80	320	1	-292.40137	-1289.126	1.46875	11.712522	1.0631326	1411:22.578125,440:21.109375,25212:20.5,198:19.5,318:19.5,466:16.859375,471:16.484375,39964:15.6640625
450	55	320	1	-207.58398	-1288.3281	4.96875	7.8776054	0.22132121	25212:23.515625,3655:18.546875,3608:18.4375,94516:18.0,13428:17.671875,6970:17.296875,6558:17.1875,4992:17.109375
451	63	320	1	-250.33594	-1287.9062	0.34375	8.031741	0.9979285	220:24.296875,283:23.953125,28:21.921875,25:20.828125,1483:20.421875,369:18.609375,318:17.375,1411:16.375
452	123	320	1	-468.2461	-1274.834	1.0625	17.450941	0.9255503	19:23.46875,17:22.40625,18:21.328125,20:19.703125,16:18.84375,22:16.5,15:16.15625,21:16.15625
453	131	320	1	-487.03906	-1251.7246	1.109375	17.9934	1.1506919	11:23.125,1411:22.015625,318:21.359375,198:20.734375,30:18.96875,13:18.3125,1076:18.109375,25:17.546875
454	34	320	1	-131.9414	-1267.5762	3.09375	4.319588	0.38691178	16168:23.953125,4831:20.859375,45127:20.171875,361:18.171875,6507:17.4375,25212:17.234375,1298:17.03125,2047:16.828125
455	32	320	1	-126.10156	-1273.3203	0.484375	3.876774	1.3267436	1411:22.953125,11:22.46875,1076:21.984375,25:20.40625,2094:19.9375,38449:17.953125,198:17.375,4831:17.28125
456	78	320	1	-300.0879	-1287.541	2.953125	10.729787	0.8261784	498:22.5,64958:19.546875,361:18.8125,9758:18.625,4831:18.5625,15824:18.515625,2599:17.828125,58317:17.234375
457	126	320	1	-476.41504	-1276.1338	1.859375	17.421793	1.8779564	17:19.46875,27:17.609375,18:17.53125,16:17.125,498:16.78125,58:16.125,20:15.7109375,20766:15.578125
458	161	320	1	-593.3491	-1237.2495	6.703125	22.900501	0.04986006	11:23.234375,27:16.53125,1089:15.9765625,18:15.46875,60:15.4453125,19:15.2734375,361:15.109375,13:14.875
459	145	320	1	-556.8633	-1255.9902	3.796875	19.301237	0.2413891	220:24.109375,16:20.3125,19:19.828125,18:19.140625,20:17.6875,25212:16.578125,361:15.8515625,17:14.84375
460	140	320	1	-541.54297	-1291.6113	0.03125	18.132015	1.1076696	19:22.640625,16:22.609375,18:21.421875,20:19.828125,17:17.421875,15:16.25,21:14.6953125,23:14.40625
461	1585	4480	14	0.0	0.0	4.46875	0.0	0.10918392	11:23.84375,1089:19.375,60:18.09375,361:15.7265625,7813:15.328125,27:15.21875,29:15.171875,318:15.125
462	136	320	1	-522.3613	-1262.8096	4.65625	18.801857	0.123203225	220:23.859375,25212:19.203125,361:18.265625,835:16.90625,2564:16.578125,318:15.6875,436:15.6015625,498:15.34375
463	176	320	1	-627.7285	-1251.4668	0.15625	23.759857	1.1582512	20:21.875,18:21.71875,16:21.28125,19:18.21875,17:16.734375,15:16.6875,23:14.6796875,21:14.5390625
464	152	320	1	-572.47656	-1257.3301	4.21875	21.30692	0.15618053	11:23.59375,1089:19.375,60:18.84375,18:15.3125,16:15.3046875,198:15.28125,29:15.0703125,318:15.0703125
465	145	320	1	-565.27734	-1279.3984	7.25	20.086681	0.019226855	220:24.625,18:17.375,16:17.15625,835:15.734375,25212:15.0625,585:14.46875,318:14.0859375,198:14.0546875
466	176	320	1	-633.0078	-1225.9961	0.59375	22.025356	0.7027936	18:23.640625,16:23.046875,17:18.515625,19:17.703125,15:16.921875,20:16.890625,21:16.21875,23:15.0625
467	161	320	1	-611.75977	-1267.998	1.65625	22.45204	0.66422725	11:23.34375,1089:21.6875,60:20.4375,835:17.015625,29:16.75,7813:16.328125,198:16.09375,906:15.8515625
468	1963	5440	17	0.0	0.0	7.125	0.0	0.04605023	220:23.875,25212:16.75,19:16.328125,907:16.078125,318:16.0625,835:15.7890625,16:15.4921875,17:15.2109375
470	139	320	1	-530.06445	-1278.5879	0.09375	19.503931	1.1459857	1089:22.046875,60:21.953125,11:20.484375,1076:17.765625,30:17.546875,318:17.453125,198:17.09375,1411:16.65625
471	53	320	1	-194.81055	-1256.3818	0.34375	6.6993747	1.8971437	25212:21.390625,70807:21.046875,4831:21.015625,51070:19.421875,29812:19.390625,13881:18.765625,3269:18.71875,1179:18.421875
472	51	320	1	-206.91797	-1301.5117	0.171875	5.920311	1.5833727	220:21.078125,1857:20.90625,506:19.453125,303:18.625,5601:17.9375,2234:17.78125,369:17.71875,1097:17.4375
473	121	320	1	-473.31445	-1303.1621	2.40625	16.747686	0.5113261	19:22.921875,18:20.515625,17:19.65625,20:17.6875,16:17.515625,22:16.203125,15:15.90625,21:15.3046875
474	110	320	1	-424.02734	-1277.7051	1.21875	14.882943	1.9159832	11:20.328125,303:19.109375,369:18.0625,1411:17.765625,506:17.203125,318:17.109375,5601:17.03125,10300:16.484375
475	2315	5440	17	0.0	0.0	1.140625	0.0	2.522504	4831:20.515625,29812:19.375,70807:19.3125,16168:19.03125,2423:18.875,3269:18.8125,13881:18.359375,2047:18.125
476	76	320	1	-288.15332	-1291.1631	4.0	10.18675	0.09798799	13:26.140625,1076:22.140625,198:18.046875,5946:17.28125,271:16.640625,2487:16.40625,486:16.34375,11:15.5078125
477	53	320	1	-197.9082	-1218.4102	0.34375	6.37279	1.5679251	271:22.203125,198:21.859375,318:21.75,353:21.359375,32645:19.34375,13428:18.953125,6712:17.25,7170:16.890625
478	45	320	1	-146.80713	-1066.6147	0.125	4.920879	0.730038	256:22.40625,20:22.28125,21:16.6875,23:16.25,24:15.703125,22:14.9375,16:14.7734375,19:14.7578125
479	27	320	1	-94.40234	-1140.8496	0.0625	3.0965405	1.1795694	6558:23.140625,353:23.078125,13428:21.015625,348:20.875,14235:19.671875,32645:19.078125,7170:18.546875,27662:16.90625
480	61	320	1	-219.97656	-1211.6484	3.5625	8.113109	0.1331051	579:22.84375,728:19.28125,256:13.8671875,24165:13.6875,220:12.7578125,5759:12.3515625,1236:12.1796875,725:12.0859375
481	72	320	1	-246.08911	-1129.9641	0.71875	8.9773855	1.3355118	1236:24.5,3165:23.78125,15440:22.578125,24165:22.15625,5759:22.015625,9665:20.640625,43850:20.234375,381:18.578125
482	56	320	1	-195.6084	-1166.4697	2.734375	6.6389995	0.3053522	424:26.875,411:24.140625,279:22.359375,264:20.703125,2617:19.859375,421:16.921875,13769:15.6875,2923:15.234375
483	56	320	1	-189.95508	-1216.9473	0.375	8.59956	2.1120615	1546:22.703125,13769:22.328125,22825:22.28125,777:21.421875,31838:21.109375,45332:20.953125,2184:20.859375,35234:20.71875
484	69	320	1	-242.97852	-1184.1191	2.65625	8.880239	0.79852635	2708:26.671875,31838:24.015625,11135:23.640625,35234:23.390625,13769:23.296875,11346:22.84375,22825:22.359375,1654:19.546875
485	60	320	1	-212.85938	-1187.1416	1.125	7.394282	1.1574739	321:24.296875,440:23.171875,25:22.6875,13:22.453125,11:20.0,594:17.65625,2923:17.421875,364:16.21875
486	68	320	1	-241.50977	-1180.0625	0.578125	8.157163	1.3659536	31838:24.484375,35234:23.90625,201069:23.328125,1654:22.75,22825:19.875,59600:19.59375,49282:19.484375,2923:19.421875
487	41	320	1	-157.4668	-1252.7109	5.296875	4.864401	0.03811251	13:25.09375,25:19.796875,271:16.40625,364:16.296875,440:15.5703125,11:15.34375,5946:14.0625,1149:13.8515625
488	38	320	1	-135.10156	-1205.7344	4.140625	4.706987	0.10291524	271:24.3125,353:20.171875,198:17.703125,5272:16.984375,10380:14.53125,28763:14.15625,4686:14.1328125,32645:13.953125
489	42	320	1	-139.9209	-1078.5732	1.578125	4.5328927	0.4848402	20:23.3125,256:21.734375,23:16.4375,24:16.15625,21:16.078125,19:15.828125,13962:14.421875,22:14.3828125
490	46	320	1	-158.53125	-1124.127	11.5703125	5.6567326	0.00057950977	13:25.15625,220:13.5859375,159029:13.53125,198:13.0625,11:12.9921875,2972:12.6640625,486:10.9453125,12:10.484375
491	42	320	1	-164.86523	-1284.8604	6.09375	4.9506793	0.020507373	220:22.25,2972:16.15625,256:13.28125,12654:11.90625,27632:11.453125,271:11.4296875,262:11.1796875,332:10.9765625
492	74	320	1	-290.5244	-1318.9717	9.8046875	9.761514	0.0021819484	2972:25.609375,12654:15.8046875,348:15.6796875,27632:15.6484375,7595:14.546875,171446:12.6875,48401:12.4609375,220:12.25
493	57	320	1	-217.7002	-1252.7129	1.1875	7.41855	0.7077068	48401:25.65625,29292:24.46875,19821:22.59375,22238:19.609375,7734:18.375,19846:18.3125,2010:17.0,37563:16.75
494	724	5440	17	0.0	0.0	2.578125	0.0	0.2590816	471:25.703125,12654:23.125,29806:16.625,5927:15.78125,12:15.6328125,9023:15.2421875,25:15.125,286:14.7734375
496	61	320	1	-213.9961	-1218.998	7.359375	8.401518	0.0081875725	29806:26.265625,30057:18.90625,5927:17.59375,7873:16.328125,35629:14.7578125,64700:14.546875,2285:14.0234375,38738:12.9375
497	32	320	1	-115.96582	-1253.3447	4.96875	4.1368027	0.066019945	64700:25.59375,318:20.625,26783:18.078125,25:17.921875,23389:17.8125,1104:17.6875,26846:17.0,9392:16.546875
498	30	320	1	-110.5332	-1256.1738	10.0234375	3.43582	0.00088745187	198:26.015625,353:15.9921875,271:14.9609375,695:12.9453125,248046:12.6953125,256:12.421875,40:12.3046875,14235:12.234375
499	19	320	1	-67.146484	-1126.1509	10.4375	1.8736826	0.0015327714	256:27.71875,353:17.28125,220:17.171875,40:17.0625,262:17.046875,257:16.640625,406:14.828125,22916:14.421875
500	39	320	1	-152.65234	-1239.6943	2.71875	4.262409	0.36326498	353:26.53125,14235:23.8125,471:22.296875,8771:21.171875,348:20.9375,11429:18.953125,11910:18.390625,6743:18.375
501	56	320	1	-190.61426	-1196.7744	2.1875	8.009215	0.3626163	3172:22.359375,1220:20.171875,668:16.296875,1144:15.6953125,17:14.453125,1318:13.5390625,3300:12.9296875,579:12.625
502	43	320	1	-140.49316	-1150.9922	7.390625	6.1603127	0.012856432	3300:28.0,3165:20.609375,1420:20.21875,1330:19.125,2945:17.765625,5529:17.59375,2873:17.5,3404:17.46875
503	36	320	1	-120.86133	-1170.1055	4.796875	4.68876	0.100180425	1330:27.578125,25:22.78125,44716:22.359375,279:20.25,2107:20.171875,348:19.734375,264:19.390625,2972:19.015625
504	54	320	1	-193.89355	-1211.4033	4.203125	6.9688063	0.15932596	10478:28.46875,37066:24.265625,4047:24.078125,25:22.171875,2243:20.03125,5129:19.265625,19222:19.203125,16138:18.078125
505	35	320	1	-122.1582	-1214.5713	5.828125	4.7975025	0.030171199	25:26.65625,364:20.828125,310:18.75,1521:17.625,16138:17.546875,430:17.171875,2394:17.09375,303:16.78125
506	28	320	1	-96.600586	-1250.8057	7.40625	3.336803	0.009765725	198:26.3125,695:18.90625,799:17.84375,264:16.984375,279:16.65625,318:15.421875,220:14.125,561:14.125
507	21	320	1	-80.39453	-1140.2451	8.375	1.9264957	0.0026384287	256:30.25,257:21.875,262:19.484375,406:18.875,220:16.671875,950:16.609375,264:16.453125,64:16.3125
508	27	320	1	-109.697266	-1259.6787	0.9375	2.7194853	0.67485756	471:24.609375,264:23.671875,220:20.796875,348:17.15625,357:15.6640625,256:15.1484375,318:15.1015625,5889:15.046875
509	18	320	1	-69.021484	-1208.6367	1.703125	1.6826919	1.5130895	2972:22.4375,11429:20.734375,5889:20.625,348:20.40625,357:20.1875,1510:19.390625,561:18.71875,733:18.65625
510	701	5440	17	0.0	0.0	1.0625	0.0	1.951934	5460:21.5625,623:20.5,19178:20.484375,29292:20.390625,61193:19.15625,739:19.015625,68852:18.46875,1378:17.90625
511	33	320	1	-131.10352	-1277.5254	7.6875	4.079156	0.0048067407	220:26.921875,357:19.234375,16:16.265625,64700:16.03125,353:14.5,264:13.8984375,248046:13.875,25:13.0078125
512	52	320	1	-205.33594	-1254.8662	7.625	6.055846	0.0061316756	16:25.203125,17:17.578125,303:15.3046875,18:14.8671875,220:14.6171875,733:13.6640625,318:13.546875,15:13.0078125
513	39	320	1	-149.23828	-1272.4746	0.25	4.6812143	0.7175565	25:23.5625,64700:23.3125,318:18.578125,92217:16.21875,51595:15.140625,12654:14.7421875,18173:13.890625,220:13.6015625
514	19	320	1	-69.987305	-1230.8809	0.046875	2.1472054	1.5468618	733:21.75,12654:21.703125,11429:20.859375,207968:19.59375,21165:19.5625,561:18.5,52624:17.3125,9304:16.921875
515	40	320	1	-151.21094	-1284.459	3.8125	5.4266925	0.1097805	40284:26.171875,12:22.359375,9023:16.390625,27041:16.078125,1284:16.015625,61932:15.9296875,8077:15.84375,27130:15.2578125
516	37	320	1	-133.46973	-1207.8408	0.46875	4.2309427	1.1556135	318:21.109375,11:20.640625,5129:17.78125,436:17.109375,16168:16.828125,11088:16.59375,3297:16.328125,16743:16.15625
517	34	320	1	-124.52246	-1222.2393	2.765625	4.278937	0.8551184	19654:21.4375,76963:18.671875,43:17.734375,19178:17.375,41355:17.015625,14553:16.3125,61193:16.109375,1005:16.03125
518	47	320	1	-179.9668	-1243.3613	1.015625	5.9244275	1.4802995	11767:20.078125,31230:19.0625,11:17.796875,53235:17.09375,188912:16.65625,351:16.1875,8:15.7109375,13842:15.6328125
519	55	320	1	-205.66992	-1243.3066	0.71875	7.2560167	1.8183473	31230:19.25,291:18.53125,11:17.671875,332:16.8125,188912:15.953125,1647:15.828125,440:15.7734375,8:15.34375
520	33	320	1	-116.274414	-1239.208	4.546875	4.316246	0.13222891	471:24.9375,198:20.390625,1608:19.25,440:19.15625,1411:18.671875,25:17.53125,318:17.0625,12:16.984375
521	23	320	1	-84.2793	-1221.2793	1.28125	2.5656786	2.1029763	10727:19.703125,1603:18.421875,5533:18.046875,7441:18.0,8798:17.015625,85943:16.65625,4774:16.609375,496:16.4375
522	51	320	1	-190.9414	-1220.418	4.90625	6.2447376	0.09610364	11:25.40625,4779:20.5,3433:19.90625,364:19.375,303:17.671875,496:16.4375,198:16.40625,440:16.3125
523	55	320	1	-207.59961	-1194.1914	0.3125	6.4183855	2.1958292	5533:18.96875,496:18.65625,3238:17.046875,1429:16.46875,13177:16.34375,31800:15.765625,4774:15.7109375,4779:15.53125
524	51	320	1	-188.09961	-1191.1299	2.453125	6.252482	0.9626705	14505:22.09375,496:19.640625,13881:18.96875,3238:18.203125,1857:18.09375,70664:17.90625,1510:17.359375,24163:17.3125
525	38	320	1	-142.73633	-1206.4746	1.28125	4.249837	0.82810223	11:23.15625,198:21.875,321:19.484375,41515:18.484375,14:18.453125,12943:17.78125,61569:17.640625,26564:17.515625
526	36	320	1	-138.22852	-1218.0176	1.796875	3.740396	0.81731176	70664:22.09375,80086:20.296875,13881:17.765625,496:17.546875,1953:17.375,1603:16.671875,874:16.65625,24983:16.546875
